Title,Link,ID
CARBONIZACIÓN | Quimicefa en vídeo | Experimento 29,https://www.youtube.com/watch?v=wIa6Ow-p1WQ,wIa6Ow-p1WQ
TARTRATO DE SODIO | Quimicefa en vídeo | Experimento 84,https://www.youtube.com/watch?v=I4dMw_OGMaM,I4dMw_OGMaM
GENERAR OXÍGENO | Quimicefa en vídeo | Experimento 96,https://www.youtube.com/watch?v=8xUPyGJskTc,8xUPyGJskTc
Que es lo mejor y lo peor de divulgar | Breaking Podcast | ft. @cienciadesofa,https://www.youtube.com/watch?v=Ze5T4sDrA6o,Ze5T4sDrA6o
Cómo motivar a los nuevos estudiantes a divulgar | Breaking Podcast | ft. Nuria Ruiz,https://www.youtube.com/watch?v=x_qAIhiCpfw,x_qAIhiCpfw
COMBUSTIÓN Y CO2 | Quimicefa en vídeo | Experimento 97,https://www.youtube.com/watch?v=VQ8EWt5tuxI,VQ8EWt5tuxI
ACIDIFICAR SOPLANDO | Quimicefa en vídeo | Experimento 85,https://www.youtube.com/watch?v=xUw664Upgso,xUw664Upgso
CARBONATO + ÁCIDO | Quimicefa en vídeo | Experimento 75,https://www.youtube.com/watch?v=KCMPlh3D-UU,KCMPlh3D-UU
AGUA DE CRISTALIZACIÓN | Quimicefa en vídeo | Experimento 22,https://www.youtube.com/watch?v=o0ybth6iQcQ,o0ybth6iQcQ
SEPARACIÓN POR EVAPORACIÓN | Quimicefa en vídeo | Experimento 52,https://www.youtube.com/watch?v=qWFbZhLtCw0,qWFbZhLtCw0
¿Cómo ha vivido una profesora universitaria la pandemia? | Breaking Podcast | ft. Nuria Ruiz,https://www.youtube.com/watch?v=M-YsxNEykUQ,M-YsxNEykUQ
MENSAJE QUÍMICO SECRETO | Quimicefa en vídeo | Experimento 27,https://www.youtube.com/watch?v=to-lUVjIHKo,to-lUVjIHKo
Trabajo de fin de grado pionero en divulgación | Breaking Podcast | ft. Nuria Ruiz,https://www.youtube.com/watch?v=ABLh4Zgwcy8,ABLh4Zgwcy8
CO2 DE LA COMBUSTIÓN | Quimicefa en vídeo | Experimento 41,https://www.youtube.com/watch?v=-Ff2DSUR9pk,-Ff2DSUR9pk
Breaking Podcast # 22 | Charlando con un divulgador profesional. Pablofiftin,https://www.youtube.com/watch?v=EVgMQdlqCGw,EVgMQdlqCGw
SEPARACIÓN POR FILTRACIÓN | Quimicefa en vídeo | Experimento 45,https://www.youtube.com/watch?v=rND89uQaCO8,rND89uQaCO8
Unos hackers tiran internet en toda Andorra | Breaking Podcast | Tertulia,https://www.youtube.com/watch?v=ZHkjjo1uJOo,ZHkjjo1uJOo
ACIDEZ DE PRODUCTOS CASEROS 2 | Quimicefa en vídeo | Experimento 80,https://www.youtube.com/watch?v=SBNk4rTHu_E,SBNk4rTHu_E
REDOX. MnO2 Y O2 | Quimicefa en vídeo | Experimento 57,https://www.youtube.com/watch?v=DU6R5Pk2hxA,DU6R5Pk2hxA
PAPEL INDICADOR DE PH | Quimicefa en vídeo | Experimento 66,https://www.youtube.com/watch?v=CWsz13WOCs0,CWsz13WOCs0
ACIDEZ DE PRODUCTOS CASEROS | Quimicefa en vídeo | Experimento 79,https://www.youtube.com/watch?v=lEzJmbURciI,lEzJmbURciI
VOLVEMOS A CLASE,https://www.youtube.com/watch?v=JsQa2OUTSkI,JsQa2OUTSkI
COMBUSTION CONTROLADA | Quimicefa en vídeo | Experimento 91,https://www.youtube.com/watch?v=mV0kZlAXdfA,mV0kZlAXdfA
ELIMINAR DUREZA DEL AGUA | Quimicefa en vídeo | Experimento 88,https://www.youtube.com/watch?v=uPSplSFzxlA,uPSplSFzxlA
MENSAJE QUÍMICO SECRETO | Quimicefa en vídeo | Experimento 26,https://www.youtube.com/watch?v=xGQOpJLMtSI,xGQOpJLMtSI
AGUA DURA | Quimicefa en vídeo | Experimento 86,https://www.youtube.com/watch?v=Ts1KRRkAkXQ,Ts1KRRkAkXQ
¿Ha generado la pandemia más casos de miedo escénico? Debate | Breaking Podcast | ft. Nuria Ruiz,https://www.youtube.com/watch?v=6i-fV1VuIZQ,6i-fV1VuIZQ
PAPEL INDICADOR DE PH | Quimicefa en vídeo | Experimento 68,https://www.youtube.com/watch?v=wug1DeOPv-w,wug1DeOPv-w
AGUA BLANDA | Quimicefa en vídeo | Experimento 87,https://www.youtube.com/watch?v=RY5qV4PtQQY,RY5qV4PtQQY
ROJO DE METILO | Quimicefa en vídeo | Experimento 77,https://www.youtube.com/watch?v=2zjEHtVtTK0,2zjEHtVtTK0
MENSAJE QUÍMICO SECRETO CASERO | Quimicefa en vídeo | Experimento 28,https://www.youtube.com/watch?v=w-rf9XV85mA,w-rf9XV85mA
Boomerangs y anécdotas varias | Breaking Podcast | Tertulia,https://www.youtube.com/watch?v=olob3gHdt1A,olob3gHdt1A
PRECIPITACIÓN Y TURBIDEZ | Quimicefa en vídeo | Experimento 55,https://www.youtube.com/watch?v=vPzMnL5CfBs,vPzMnL5CfBs
CARBONIZAR ALGODÓN Y LANA | Quimicefa en vídeo | Experimento 44,https://www.youtube.com/watch?v=ETsqw5XRdsU,ETsqw5XRdsU
EXTINGUIR UNA LLAMA | Quimicefa en vídeo | Experimento 98,https://www.youtube.com/watch?v=CdSTY0IZ1Ac,CdSTY0IZ1Ac
DISOLUCIÓN ENDOTÉRMICA | Quimicefa en vídeo | Experimento 94,https://www.youtube.com/watch?v=ieFrBB0w0oE,ieFrBB0w0oE
REDOX. TORNILLO DE COBRE | Quimicefa en vídeo | Experimento 59,https://www.youtube.com/watch?v=KpoaSb7D4Es,KpoaSb7D4Es
Cohete de SpaceX va a chocar contra la luna | Breaking Podcast | Tertulia,https://www.youtube.com/watch?v=XHNg0YJXDUw,XHNg0YJXDUw
LLAMA DE COLOR AMARILLO: SODIO | Quimicefa en vídeo | Experimento 36,https://www.youtube.com/watch?v=QQP3CVgD4tE,QQP3CVgD4tE
Publicar artículos de literatura siendo profesora de química | Breaking Podcast | ft. Nuria Ruiz,https://www.youtube.com/watch?v=2XDgxNjwouo,2XDgxNjwouo
SEPARACIÓN POR FILTRACIÓN | Quimicefa en vídeo | Experimento 46,https://www.youtube.com/watch?v=IL4zPg79WQA,IL4zPg79WQA
LLAMA DE COLOR AMARILLO: SODIO | Quimicefa en vídeo | Experimento 35,https://www.youtube.com/watch?v=srJyJDeyZPo,srJyJDeyZPo
DISOLUCIÓN ENDOTÉRMICA 2 | Quimicefa en vídeo | Experimento 95,https://www.youtube.com/watch?v=Lkr8UX53LAc,Lkr8UX53LAc
PAPEL INDICADOR DE PH CON PRODUCTOS CASEROS | Quimicefa en vídeo | Experimento 67,https://www.youtube.com/watch?v=PG-f60Ds06s,PG-f60Ds06s
METAL + ÁCIDO: HIDRÓGENO | Quimicefa en vídeo | Experimento 69,https://www.youtube.com/watch?v=OURUEoTYInE,OURUEoTYInE
DOBLE FILTRADO | Quimicefa en vídeo | Experimento 48,https://www.youtube.com/watch?v=ZDjtZGyzFbc,ZDjtZGyzFbc
DECANTACIÓN Y FILTRACIÓN | Quimicefa en vídeo | Experimento 47,https://www.youtube.com/watch?v=HeRtzpZoIRs,HeRtzpZoIRs
PAPEL INDICADOR DE PH| Quimicefa en vídeo | Experimento 64,https://www.youtube.com/watch?v=jxOlXhWdWlE,jxOlXhWdWlE
SUBLIMACIÓN | Quimicefa en vídeo | Experimento 34,https://www.youtube.com/watch?v=q36E2WsojOM,q36E2WsojOM
PAPEL QUE NO ARDE | Quimicefa en vídeo | Experimento 93,https://www.youtube.com/watch?v=GHSsIAhTBoA,GHSsIAhTBoA
PAPEL INDICADOR | Quimicefa en vídeo | Experimento 82,https://www.youtube.com/watch?v=C0NSs1EyOqQ,C0NSs1EyOqQ
FUNDIR ALUMINIO | Quimicefa en vídeo | Experimento 33,https://www.youtube.com/watch?v=WeIuvAz7RH0,WeIuvAz7RH0
CREACIÓN DE UNA MECHA | Quimicefa en vídeo | Experimento 92,https://www.youtube.com/watch?v=_W8lFo17w2w,_W8lFo17w2w
HIERRO + ÁCIDO | Quimicefa en vídeo | Experimento 71,https://www.youtube.com/watch?v=Rx06BMNp1go,Rx06BMNp1go
CATALIZADOR | Quimicefa en vídeo | Experimento 70,https://www.youtube.com/watch?v=bduErfHay-8,bduErfHay-8
METAL AL ROJO VIVO | Quimicefa en vídeo | Experimento 32,https://www.youtube.com/watch?v=9tk5_e6EX2U,9tk5_e6EX2U
CARBONIZAR PAN | Quimicefa en vídeo | Experimento 43,https://www.youtube.com/watch?v=eTmzdURWIpk,eTmzdURWIpk
COBRE + ÁCIDO | Quimicefa en vídeo | Experimento 72,https://www.youtube.com/watch?v=Ido0HOES9cU,Ido0HOES9cU
H2O DE LA COMBUSTIÓN | Quimicefa en vídeo | Experimento 42,https://www.youtube.com/watch?v=cUJL4PJyFMg,cUJL4PJyFMg
ASFIXIAR UNA LLAMA | Quimicefa en vídeo | Experimento 76,https://www.youtube.com/watch?v=8EB4cd8tIwo,8EB4cd8tIwo
ASFIXIAR UNA LLAMA | Quimicefa en vídeo | Experimento 76,https://www.youtube.com/watch?v=8EB4cd8tIwo,8EB4cd8tIwo
